Customer_ID,Age,Gender,City,Purchase_Amount,Quantity,Payment _Mode,
7105,56,female,Delhi,5471.32,3,UPI,
4869,42,M,Kolkata,5142.35,5,cash,
7068,58,F,,4822.13,1,Cash,
3439,22,Female,Delhi,5702.54,-1,cash,
8906,55,female,Bangalore,7904.66,2,cash,
8857,62,Female,Delhi,3152.91,-1,card,
6429,29,Male,,4962.08,4,Card,
1471,35,Female,,3553.49,100,UPI,
9059,47,female,Chennai,9964.63,100,UPI,
4765,62,male,Kolkata,739.95,100,UPI,
8826,64,Female,Chennai,2707.78,2,Cash,
8912,44,female,Bangalore,2767.19,3,Cash,
9845,51,M,Mumbai,7010,1,card,
1461,63,Female,Chennai,8310.36,2,Cash,
2173,27,female,,5718.4,5,card,
2667,60,M,Delhi,5381.74,3,cash,
4321,29,male,Kolkata,4930.7,1,Card,
9831,47,Male,Mumbai,4863.75,2,card,
5369,66,female,Bangalore,7302.6,1,cash,
9673,43,male,Delhi,3040.37,2,cash,
9273,20,female,Chennai,6476.69,100,Cash,
5126,64,F,Bangalore,1428.4,1,UPI,
3793,47,M,Delhi,6921.5,-1,Card,
7185,19,Male,,2962.26,4,Cash,
4785,,male,Chennai,3349.53,-1,Card,
1250,29,Male,Bangalore,7879.99,2,Cash,
2620,21,F,Delhi,1692.47,5,Cash,
9457,49,F,,6990.44,4,UPI,
1021,47,male,Bangalore,4474.34,-1,card,
3123,61,M,Kolkata,7004.53,-1,Cash,
2510,43,male,Kolkata,5605.95,1,Card,
4852,29,Female,Mumbai,4214.51,100,cash,
5775,18,F,,3279.3,5,UPI,
8008,,Male,Kolkata,1708.2,4,Card,
4422,65,female,Kolkata,2939.52,-1,cash,
9431,23,Male,,3280.18,-1,card,
9242,42,F,,2811.11,5,Card,
4007,58,Male,Bangalore,6473.27,2,Card,
9667,66,M,Delhi,7036.59,-1,Card,
1156,26,male,Kolkata,5492.82,4,cash,
7342,27,female,Kolkata,5904.94,100,cash,
8598,25,male,Bangalore,5501.59,2,Card,
5761,23,Female,,6518.45,1,UPI,
3019,40,Female,Kolkata,4689,-1,Card,
6237,50,Male,,6416.28,3,Card,
8923,53,Male,Bangalore,5707.49,3,UPI,
5170,33,F,Chennai,5793.23,-1,UPI,
6047,49,female,Bangalore,5665.83,1,Cash,
3414,,female,Bangalore,5273.74,3,card,
3155,63,female,Kolkata,3543.44,2,UPI,
4757,62,Female,Delhi,4778.88,4,cash,
1092,45,female,Mumbai,5833.23,5,cash,
7243,28,female,Chennai,3532.16,-1,UPI,
9862,68,Female,,5082.37,3,cash,
3143,59,M,Delhi,4485.38,2,UPI,
9423,,female,Chennai,7215.75,1,cash,
6971,40,female,,3874.97,4,UPI,
2602,20,male,Kolkata,4040.48,3,Card,
3951,22,Male,,7343.44,5,UPI,
2310,,F,Delhi,6771.57,5,cash,
8967,52,Female,Mumbai,3508.27,2,cash,
7246,29,F,Kolkata,4164.86,5,card,
1158,31,Female,Bangalore,5597.77,100,UPI,
4778,,M,Bangalore,6286.24,100,UPI,
2586,,Female,Kolkata,5035.19,5,cash,
1377,58,Male,Kolkata,3940.06,5,Cash,
4295,51,female,,3228.44,100,Card,
9905,36,Male,Bangalore,4940.78,3,Cash,
9929,19,M,Bangalore,4108.42,-1,card,
3500,57,male,Mumbai,7656.58,2,cash,
2863,65,female,Chennai,2358.56,4,UPI,
8888,44,F,Bangalore,8365.8,100,Cash,
1491,22,female,,5119.35,2,Card,
9113,50,M,Kolkata,2686.91,-1,cash,
8501,19,Male,Delhi,4126.82,-1,Cash,
8410,24,male,Mumbai,2815.55,4,UPI,
8731,41,female,Bangalore,5503.99,5,cash,
1945,28,M,Chennai,10112.54,3,UPI,
9893,66,M,Kolkata,4829.64,5,cash,
3484,59,Male,,6798.85,-1,card,
3755,30,Female,Chennai,9272.35,1,UPI,
8628,68,Female,,7834.45,1,card,
8817,35,male,Mumbai,5540.82,-1,cash,
4033,46,M,,5438.52,2,card,
1389,46,female,,6132.32,3,card,
8834,50,male,Mumbai,2808.09,5,UPI,
4347,28,M,Mumbai,2980.52,1,cash,
1011,65,male,Bangalore,3364.32,4,Card,
2620,29,Male,Mumbai,5509.62,5,Card,
9240,51,M,Delhi,4547.07,5,Card,
7153,57,Female,Delhi,7228.02,100,Cash,
9178,63,Male,Bangalore,9221.39,-1,card,
9452,40,Male,Chennai,4373.17,5,UPI,
9511,54,male,Bangalore,9149.68,-1,Cash,
2927,19,M,Delhi,6405.48,2,card,
7813,57,Female,Delhi,2252.97,1,cash,
3832,56,female,Mumbai,8023.07,2,Cash,
7978,37,Female,Bangalore,5897.11,2,Cash,
5116,32,M,Mumbai,2343.11,3,Card,
1015,36,male,,4599.79,100,Card,
4866,20,M,Mumbai,4615.94,1,card,
3345,50,F,Chennai,3207.91,4,card,
9450,65,Female,Kolkata,6180.46,3,card,
2063,51,M,Mumbai,9333.43,3,card,
1275,47,Female,Mumbai,4542.41,1,card,
3566,69,F,Delhi,6696,3,cash,
5922,44,F,Delhi,3080.61,100,Cash,
2930,34,M,Chennai,6398.85,-1,Card,
4582,53,F,,7587.78,2,Cash,
2331,43,Female,Bangalore,4200.34,3,card,
9066,68,male,Kolkata,1659.03,5,UPI,
1479,64,Male,Chennai,7665.07,2,Cash,
5509,67,Male,,297.43,-1,card,
4046,,Male,Kolkata,6241.43,1,cash,
2488,33,female,Bangalore,8257.32,2,Card,
9152,49,Male,,3124.26,-1,Cash,
3092,32,M,,3506.28,-1,UPI,
1829,51,male,,6123.95,4,Card,
8655,54,F,,5500.04,-1,UPI,
3700,49,F,Bangalore,4503.46,-1,card,
9335,40,M,Bangalore,6799.72,100,cash,
5930,53,male,,1991.7,5,Cash,
3804,57,male,,6476.08,-1,cash,
8990,53,Female,Chennai,6396.96,3,Cash,
7336,59,F,Kolkata,3630.36,5,Cash,
9975,67,male,Chennai,7606.24,3,cash,
7016,20,male,,5244.61,4,cash,
5273,64,F,Mumbai,6109.13,-1,cash,
7461,30,female,,650.02,100,card,
8558,46,Female,Mumbai,249.05,4,Cash,
3198,66,F,Delhi,4655.61,-1,Cash,
9802,49,male,Mumbai,4310.1,3,card,
9732,19,F,Chennai,3613.33,1,cash,
8375,42,male,Mumbai,6340.81,2,card,
8889,64,male,Delhi,5659.44,-1,Cash,
1412,37,Male,Chennai,1742.85,1,UPI,
8256,61,female,Bangalore,7572.06,4,UPI,
6868,58,female,Bangalore,4592.82,4,UPI,
6377,64,M,Delhi,3338.54,3,UPI,
6727,29,Male,Mumbai,6008.32,5,card,
2427,42,M,Delhi,8504.59,2,card,
4510,33,Male,,967.7,100,cash,
2637,44,F,Kolkata,2969.76,1,card,
5576,,male,Kolkata,5586.5,1,Card,
9371,28,M,Chennai,5283.42,2,card,
4396,68,Male,Delhi,7294.19,4,UPI,
5677,48,female,Kolkata,5788.86,4,Card,
6525,24,Female,Delhi,2271.11,3,UPI,
8122,43,M,Bangalore,2612.52,3,UPI,
2642,53,Female,Delhi,3369.46,1,card,
2294,48,female,Delhi,6965.64,3,card,
4536,42,male,,4391.23,3,Cash,
8787,52,male,Delhi,4915.08,5,Card,
9555,24,female,,5769.02,5,card,
3116,39,male,,8564.2,100,Cash,
3561,56,male,Chennai,3421.49,3,card,
7039,46,Female,Chennai,2866.14,5,card,
8400,64,Male,Delhi,4753.87,1,Cash,
8868,39,Female,Bangalore,3484.57,4,cash,
7265,22,female,Mumbai,3424.84,3,card,
3542,,M,Delhi,4419.43,100,UPI,
7720,41,male,Kolkata,6695.73,5,Card,
5020,39,Female,Mumbai,4665.85,2,card,
1883,29,female,,6108.04,5,cash,
2172,47,female,Kolkata,2747.74,-1,cash,
8038,28,Female,Chennai,8836.15,-1,Card,
6595,27,Female,Mumbai,5394.39,2,cash,
5674,49,female,Mumbai,4564.16,-1,card,
8738,66,male,Bangalore,1220.87,4,card,
9304,26,male,,5106.14,3,UPI,
7688,25,M,Kolkata,5515.97,100,UPI,
7542,43,F,Kolkata,4593.14,3,cash,
9983,21,M,,5992.85,-1,UPI,
2315,31,Male,,5530.36,5,cash,
4233,69,male,,3152.72,2,card,
1050,61,Female,Bangalore,7188.9,-1,Cash,
1143,53,F,Chennai,4734.75,5,UPI,
4687,,male,Kolkata,5470.16,2,UPI,
6801,29,Female,Bangalore,7789.16,5,Cash,
6252,46,female,Delhi,2944.33,2,Card,
6618,54,Male,Kolkata,4966.22,-1,cash,
5485,51,male,,4603.22,5,card,
8337,25,F,Mumbai,1426.4,-1,Card,
9151,40,male,Mumbai,5555.7,1,Card,
9116,26,F,Kolkata,9424.46,5,card,
4730,65,F,,6418.11,4,Cash,
9940,45,female,Chennai,4873.42,100,card,
3944,36,F,Mumbai,2038.69,1,Card,
5803,65,M,Mumbai,5485.69,5,UPI,
2208,64,Male,Bangalore,1620.47,4,UPI,
4733,42,female,,6696.99,5,UPI,
1213,52,male,,3706.72,1,Card,
7566,32,male,Mumbai,4857.79,100,Card,
2818,32,female,Chennai,5426.52,2,Cash,
4494,45,female,Delhi,4057.74,-1,UPI,
1485,61,F,Bangalore,6414.01,2,cash,
8544,47,Female,Mumbai,7227.76,100,cash,
4015,40,F,Bangalore,3222.1,4,cash,
4479,51,male,Kolkata,7829.16,-1,Cash,
7929,59,male,,7939.13,3,UPI,
7414,58,male,Bangalore,8131.67,3,cash,
6216,35,F,,2888.58,-1,Cash,
5937,66,F,Chennai,3758.64,5,card,
4118,,M,,5232.86,100,Cash,
1663,39,female,Chennai,3777.78,100,UPI,
2023,64,female,Kolkata,7905.26,3,UPI,
7316,53,male,Mumbai,2245.28,100,cash,
5442,53,male,,5851.13,5,UPI,
1236,23,male,Mumbai,6646.45,5,cash,
7686,47,F,Mumbai,6281.47,2,cash,
4343,68,male,Kolkata,5133.69,100,UPI,
7550,26,female,Delhi,7377.22,1,Card,
3125,33,F,Kolkata,7558.64,3,Cash,
8958,36,Male,Delhi,4440.26,100,UPI,
4217,34,M,Mumbai,3297.64,2,UPI,
2955,49,Male,Chennai,3299.89,4,Cash,
7155,28,Female,Bangalore,2809.16,-1,cash,
8927,42,female,Chennai,3452.46,3,Cash,
1228,37,Male,Bangalore,7438.86,1,Cash,
5938,50,M,Mumbai,1725.13,1,cash,
6060,28,female,Kolkata,6898.28,3,Card,
7815,45,Female,,3006.11,-1,cash,
3886,55,female,Bangalore,8171.99,3,Cash,
7874,53,male,Bangalore,6686.37,-1,Cash,
8605,60,male,,6572.41,-1,UPI,
3819,67,male,Delhi,4874.29,2,cash,
3989,62,M,Chennai,7737.22,3,Cash,
8138,66,Female,Bangalore,2519.12,5,Cash,
2993,,Female,,6569.81,1,card,
4045,49,Female,Bangalore,5122.17,-1,cash,
7193,29,female,Delhi,5606.68,100,cash,
4305,59,female,Bangalore,4974.89,100,Card,
2992,60,male,Mumbai,6526.91,3,cash,
4599,,F,Mumbai,4071.46,2,card,
4587,47,Male,Mumbai,7756.56,1,cash,
2305,61,F,,3123.16,3,card,
7363,47,F,Mumbai,5560.72,-1,card,
6467,38,M,,5901.53,2,card,
5459,19,Male,,5253.53,3,Cash,
6087,55,F,Chennai,3067.33,4,Card,
1919,19,F,Delhi,3466.79,3,cash,
9233,47,male,,4433.89,100,cash,
2282,65,F,Kolkata,2879.3,100,Card,
7109,38,F,Bangalore,8158.52,3,Cash,
3120,57,female,Kolkata,4900.29,-1,cash,
5496,59,M,Delhi,6447.67,4,card,
4150,,female,Mumbai,6047.12,2,UPI,
6306,65,male,,8735,2,Card,
2833,25,male,Chennai,1487.7,100,UPI,
8723,30,female,Bangalore,5614.32,5,Card,
6878,62,F,Kolkata,4376.45,2,card,
6009,52,Male,Kolkata,5728.45,5,UPI,
4862,35,female,Chennai,6091.17,2,Card,
1128,20,Female,Kolkata,5351.49,-1,Cash,
2345,36,Male,Chennai,6903.27,-1,Card,
8369,68,Male,Chennai,7972.72,100,card,
8132,20,Male,Delhi,4150.89,3,cash,
5642,61,F,,1026.52,-1,cash,
4223,33,male,Bangalore,5451.8,3,Cash,
4476,51,M,,8262.3,1,UPI,
6097,49,male,Bangalore,5901.69,1,UPI,
9447,33,F,,6281,100,Cash,
6722,18,male,Chennai,4521.69,2,Card,
5746,23,F,Bangalore,1960.45,2,card,
4411,46,Male,Chennai,3020.5,1,Cash,
1075,67,Female,Bangalore,2657.45,100,card,
4611,65,male,,4861.41,100,Card,
9001,21,Female,,6514.75,5,UPI,
9696,63,female,Kolkata,5528.77,100,card,
4392,28,Female,,1950.11,100,card,
6111,65,Female,Chennai,4938.75,1,card,
7119,56,F,,8536.22,100,Card,
3394,67,M,Delhi,6771.85,-1,cash,
2416,39,male,Delhi,2226.94,5,card,
8843,55,Male,Mumbai,6260.47,2,cash,
9431,55,Female,Mumbai,8423.03,2,UPI,
7053,42,F,Kolkata,3986.29,5,Cash,
2777,68,M,,2370.02,-1,card,
7314,28,M,,5636.51,3,UPI,
6764,69,Female,Mumbai,5339.01,2,Card,
5158,59,F,Chennai,3442.11,5,Card,
5146,48,male,Chennai,5476.6,2,cash,
3631,19,M,Kolkata,3795.84,4,Cash,
6440,29,female,Chennai,7003.95,4,Card,
4389,61,M,Kolkata,5009.42,100,UPI,
1669,55,Female,Kolkata,1552.72,2,Card,
4561,67,F,Mumbai,2365.83,100,UPI,
7233,36,F,Delhi,4918.35,4,Cash,
6541,64,F,Kolkata,3686.59,-1,Card,
8658,62,F,Chennai,3324.42,-1,card,
9807,68,female,,4797.72,4,Cash,
5658,30,Female,Bangalore,3761.57,-1,Cash,
8421,42,Female,Bangalore,2369.3,2,Card,
8461,19,M,Kolkata,3030.76,2,Card,
6630,47,M,Mumbai,4494.9,4,Card,
6355,55,male,Chennai,6103,-1,Cash,
9012,28,Male,Mumbai,2629.43,4,Card,
5451,24,M,Bangalore,1480.68,4,cash,
3664,50,Female,Delhi,7473.84,2,cash,
5862,36,male,,2472.15,5,Card,
9495,38,M,Chennai,3786.13,4,card,
2515,41,male,Kolkata,7586.84,5,Cash,
1583,43,female,Mumbai,8060.51,1,card,
9558,25,female,Delhi,5207.1,4,Card,
9650,46,Female,Kolkata,4427.26,4,Card,
1119,19,F,Bangalore,3599.17,-1,UPI,
4284,21,male,Chennai,6573.78,2,Card,
8908,54,F,,7562.49,2,card,
4254,55,Male,Bangalore,1762.37,1,Cash,
5459,29,M,Kolkata,1861.08,5,Cash,
6565,25,Female,Mumbai,5012.98,100,cash,
2968,18,male,,5896.31,3,UPI,
3531,38,F,,8202.64,2,cash,
7389,43,female,Chennai,6709.49,100,card,
2929,64,Female,Delhi,1651.86,100,cash,
2943,,male,Mumbai,2466.22,5,card,
9955,37,F,Chennai,3873.45,3,cash,
4296,38,Male,Chennai,2335.54,5,Cash,
6276,63,F,Bangalore,2226.78,4,Cash,
6725,25,female,Mumbai,3497.51,2,Cash,
1901,18,Male,Delhi,6984.69,5,cash,
6965,36,F,,5197.94,1,cash,
4256,48,F,,5729.02,100,Card,
6506,62,M,Mumbai,2027.53,3,Cash,
9933,29,Female,Mumbai,6532.9,4,cash,
4553,29,Male,Kolkata,5840.07,3,cash,
8432,33,Female,Bangalore,5711.1,1,Card,
2693,21,female,,4354.81,1,UPI,
7495,68,M,Kolkata,3984.39,3,Card,
3129,44,F,,4540.34,3,cash,
5011,30,Male,Chennai,3878.64,2,UPI,
4252,35,female,Delhi,6090.02,-1,Cash,
2365,62,M,Mumbai,4302.9,4,UPI,
9387,52,M,Kolkata,3289.97,3,Card,
7203,45,Male,Bangalore,3420.21,-1,UPI,
1150,54,female,Bangalore,6068.87,5,UPI,
6180,56,F,Kolkata,569.7,3,Card,
5523,25,Male,,4826.28,100,cash,
8094,23,female,Bangalore,2104.56,1,cash,
1330,68,male,Chennai,4857.35,5,cash,
4324,25,M,,4345.86,100,card,
1954,40,male,Chennai,4547.9,1,card,
8400,69,Female,Mumbai,6719.88,1,card,
5449,38,female,Delhi,2112.67,3,cash,
7360,43,M,Mumbai,5430.85,4,Cash,
3044,58,female,Delhi,5222.38,4,Card,
6645,33,female,Chennai,5513.64,-1,UPI,
7554,38,F,Bangalore,8286.53,3,Card,
4599,33,M,Kolkata,1192.7,-1,Cash,
7874,30,male,Kolkata,5804.13,4,cash,
8041,41,F,Chennai,8591.05,100,card,
6010,56,M,,4475.52,1,card,
4990,62,female,Chennai,4411.63,2,UPI,
8848,40,Male,,8110.08,2,card,
6645,32,Female,,7087.29,2,Cash,
2575,65,male,Delhi,7045.88,5,card,
6019,33,M,Chennai,4699.83,100,cash,
7723,57,female,Delhi,6656.77,3,cash,
6754,56,male,Bangalore,3587.36,5,card,
3213,,Female,Delhi,2562.99,5,cash,
2226,24,male,Mumbai,2354.18,2,UPI,
9555,46,Male,Delhi,4313.82,2,UPI,
2947,62,Female,Bangalore,5643.1,1,Card,
6544,47,Male,Chennai,4694.19,1,card,
5753,55,F,Delhi,2927.91,-1,Card,
4632,55,female,,7168.58,100,Cash,
6588,42,Male,Delhi,2750.58,5,Card,
7658,45,male,Bangalore,2975.29,2,UPI,
5827,19,male,Bangalore,3699.5,-1,UPI,
7138,66,Female,Kolkata,4839.69,3,UPI,
6979,52,F,Bangalore,4740.5,2,UPI,
6386,23,Male,Kolkata,3495.77,3,card,
6287,28,male,Chennai,4771.67,1,Cash,
9887,,male,Kolkata,3836.3,3,card,
5617,29,M,Delhi,4390.16,4,Card,
3384,32,M,Bangalore,7149.31,3,card,
7796,52,Female,Mumbai,3591.62,2,UPI,
4605,41,Female,Delhi,2606.81,4,cash,
8033,61,M,Kolkata,3736.64,1,UPI,
7747,20,male,Bangalore,5138.88,100,Cash,
9844,53,F,Kolkata,9500.38,2,card,
8936,63,F,Mumbai,2171.52,5,Cash,
1758,38,female,Bangalore,6036.79,100,card,
2279,31,Female,Delhi,7104.48,2,cash,
1441,39,Female,Delhi,7280.39,2,card,
7228,58,female,Delhi,4141.39,100,UPI,
8716,65,M,Chennai,4442.21,-1,UPI,
5193,18,M,Chennai,4104.46,5,card,
4970,44,F,Kolkata,6742.73,100,Card,
2526,50,Male,Kolkata,5250.38,2,Cash,
1190,,male,Chennai,7184.7,3,card,
2873,25,Male,,4563.77,4,cash,
8958,18,male,Chennai,3875.9,3,UPI,
8368,31,F,,1924.35,4,cash,
8489,26,Male,Chennai,9272.01,-1,Card,
8868,41,Female,Mumbai,2226.99,-1,UPI,
9449,51,Female,Delhi,2086.55,2,UPI,
9346,61,F,,660.38,3,Cash,
6606,31,F,Bangalore,5629.92,2,UPI,
4902,18,Male,Kolkata,3803.92,3,UPI,
7660,,Female,,8614.97,3,UPI,
9085,61,Female,Chennai,3125.98,-1,cash,
3412,63,female,,4816.95,3,Cash,
1023,20,Male,Mumbai,2496.75,100,UPI,
7624,,female,,6573.54,-1,Card,
8958,59,Female,Chennai,1003.85,4,Cash,
2741,50,Male,Delhi,3485.64,4,UPI,
4160,45,Male,Chennai,1567.89,5,UPI,
4371,44,F,Chennai,4977.58,-1,Cash,
4351,57,M,Mumbai,2416,4,card,
1460,31,F,Chennai,4090.26,2,cash,
3117,36,Male,,4235.55,-1,cash,
7356,19,Male,,4363.5,2,cash,
2606,46,female,Delhi,2501.1,-1,Card,
1071,67,Female,Bangalore,4054.72,3,Cash,
7351,30,Female,Kolkata,1787.82,100,Cash,
1706,66,F,Mumbai,3680.11,4,Card,
2928,55,F,Chennai,3847.73,-1,UPI,
3798,28,M,Chennai,4891.31,100,card,
9345,51,male,,4166.79,-1,Cash,
1029,35,M,,4297.74,3,Card,
6071,21,Male,Bangalore,5984.93,5,Card,
4311,20,F,Bangalore,4462.64,4,card,
7787,,F,Chennai,2531.67,4,card,
2874,58,M,,4472.65,100,Card,
9428,63,M,Bangalore,6463.38,1,Cash,
9809,41,Female,Chennai,6791.22,5,Card,
2571,43,female,,4506.15,3,card,
8213,53,M,,9373.96,2,card,
3437,53,Male,Chennai,3306.19,5,card,
8531,33,Female,Chennai,4981.39,1,Card,
1581,23,female,Kolkata,1692.25,3,UPI,
3254,38,Female,Chennai,2558.46,5,UPI,
6852,53,Female,Bangalore,8457.79,4,card,
1600,59,M,,5448.13,4,card,
9706,20,male,,6687.42,5,UPI,
1809,47,male,Delhi,4814.1,3,card,
3485,18,F,Mumbai,5263.95,100,cash,
8398,60,female,Mumbai,8386.19,-1,card,
2446,51,F,Mumbai,7083.78,-1,Card,
1468,53,F,Mumbai,-4.52,1,UPI,
1629,56,female,,8652.1,100,card,
4382,42,Male,Chennai,5001.35,4,cash,
7538,31,male,Delhi,5725.93,4,card,
1113,58,female,Kolkata,7302.12,-1,card,
2225,57,F,Chennai,903.67,100,Cash,
6483,22,M,Delhi,5276.65,1,cash,
2616,64,M,Bangalore,6876.59,-1,UPI,
4317,27,Male,Bangalore,4097.93,-1,UPI,
8351,32,male,Kolkata,3857.45,4,Cash,
8580,27,Female,Delhi,5596.87,1,Cash,
7416,68,Female,Delhi,6318.08,100,Card,
5640,31,male,Bangalore,4902.85,2,Card,
6733,68,Female,Delhi,2844.33,4,Cash,
6618,50,male,Mumbai,7677.64,1,Card,
5813,24,M,,7548.1,4,UPI,
3537,45,Male,Kolkata,5697.55,1,Cash,
4174,63,M,Delhi,3454.72,2,UPI,
8974,46,F,,9390.36,1,UPI,
3222,22,F,Mumbai,7918.91,5,Cash,
9021,30,female,Kolkata,3814.15,5,Card,
1051,27,Male,Mumbai,1095.61,3,UPI,
3344,22,Male,,4958.22,1,cash,
6064,33,Male,Kolkata,3949.85,1,cash,
7486,51,M,Kolkata,2445.99,4,UPI,
6830,36,Male,Kolkata,5817.41,1,UPI,
5695,39,M,Mumbai,6034.44,3,Cash,
5266,32,female,Delhi,5838.46,-1,Cash,
2658,69,female,,5180.95,3,cash,
8368,47,F,Mumbai,1391.57,2,cash,
6183,60,Female,Mumbai,7356.66,3,UPI,
6621,39,Female,Chennai,4150.88,5,card,
5010,24,M,Chennai,6610.12,3,card,
1635,61,F,Delhi,2420.07,4,card,
7421,57,female,Bangalore,7270.29,2,Card,
1174,33,male,Mumbai,5086.06,1,card,
9759,48,male,Mumbai,2796.19,4,UPI,
7156,20,female,Chennai,3139.91,5,Card,
8707,,female,Chennai,3334.7,2,Card,
8009,59,male,Bangalore,1799.32,-1,Card,
3143,66,F,Bangalore,1711.88,-1,Card,
7999,34,F,Chennai,3712.03,2,UPI,
2474,47,Male,Bangalore,6116.44,5,Cash,
6244,54,male,Bangalore,5116.24,4,card,
8248,56,female,,5555.29,100,UPI,
5102,41,Female,Mumbai,6816.6,3,Cash,
1329,48,Female,Delhi,4616.56,1,Cash,
3673,51,male,Bangalore,6937.45,4,card,
5622,20,female,Kolkata,7113.16,3,UPI,
6232,50,M,,7402.31,100,Card,
7583,43,Female,Delhi,4832.32,4,card,
1889,35,F,Chennai,2182.39,2,card,
9021,29,female,,2885.26,4,Cash,
9953,50,female,,4647.52,5,UPI,
2680,24,male,Chennai,4747.45,5,card,
6951,59,Female,Delhi,3497.52,5,card,
7866,24,female,,5810.01,100,Card,
1133,57,Male,Delhi,3814.7,3,cash,
7064,60,Male,,6552.09,2,cash,
2125,66,female,Mumbai,2718.18,100,card,
3039,40,F,Kolkata,4389.7,1,card,
5188,18,M,Bangalore,6484.49,4,Cash,
3849,52,Male,Delhi,6698.61,3,card,
4366,30,female,Mumbai,4448.54,4,Cash,
3911,20,female,Chennai,5944.88,2,Cash,
3591,62,female,Bangalore,5736.87,3,Card,
5283,22,M,Kolkata,379.07,3,cash,
5261,42,M,Kolkata,5295.61,3,UPI,
8134,58,Male,Chennai,2735.92,-1,Cash,
1244,26,Female,Mumbai,6603.82,1,Cash,
6128,64,female,Mumbai,8702.96,5,UPI,
5925,33,M,Chennai,6649.6,100,Cash,
7831,36,Female,Kolkata,9701.86,2,card,
2778,22,male,,4361.1,4,Card,
7310,50,male,Bangalore,4266.62,100,Cash,
9628,42,M,Kolkata,6059.96,4,UPI,
7334,68,Male,Chennai,7767.63,-1,Cash,
6906,53,F,Bangalore,8514.66,4,card,
9985,56,Male,Bangalore,8341.99,5,Cash,
9641,26,Female,,6534.92,4,card,
8668,54,Female,,7841.17,3,UPI,
2954,45,F,Bangalore,5491.01,4,Cash,
9806,37,M,,8634.43,2,cash,
8393,58,male,Bangalore,1852.22,100,UPI,
9930,68,M,Mumbai,7231.05,4,card,
2631,20,F,Delhi,6531.31,-1,Cash,
6036,58,M,,2618.6,2,cash,
4665,65,Male,,4642.59,-1,Cash,
9260,32,Male,Delhi,6080.31,1,Cash,
7874,35,F,Chennai,567.79,100,UPI,
1869,58,Male,Chennai,1746.36,1,UPI,
4191,67,Male,Bangalore,2212.42,5,cash,
4119,66,female,Kolkata,2517.36,4,card,
3115,18,male,Chennai,7727.92,4,cash,
8252,62,F,Delhi,3477.93,1,cash,
1376,47,Female,Kolkata,8618.52,100,UPI,
2941,38,M,,6155.33,5,cash,
1204,61,female,Chennai,3547.17,-1,Cash,
9936,59,Female,Mumbai,5253.53,5,Cash,
8054,43,Female,,1811.58,4,Cash,
6948,37,male,Chennai,3206.68,100,cash,
8246,41,male,,5688.22,100,UPI,
5420,32,Male,,7384.9,100,Card,
3425,52,Female,Mumbai,2125.71,1,UPI,
4973,64,F,,2959.46,1,UPI,
1670,28,M,Kolkata,4413.26,3,Cash,
4417,60,Male,,9139.85,100,Cash,
4065,35,F,Chennai,6185.38,3,Cash,
2727,22,Male,,5003.45,5,Card,
6976,,F,Delhi,3762.57,-1,Cash,
5026,41,Male,Bangalore,4597.38,5,card,
8862,46,M,Mumbai,4952.79,4,cash,
7064,,F,Delhi,9309.66,5,Cash,
4814,50,Male,Kolkata,1730.73,5,cash,
2703,43,M,Mumbai,2122.09,2,card,
8621,69,female,Delhi,3936.34,4,Card,
8430,20,M,Chennai,7790.79,2,UPI,
5541,53,M,Delhi,5390.37,2,Card,
1053,27,Male,,7188.89,3,card,
1691,26,F,Delhi,4625.55,2,Cash,
7066,,male,Mumbai,5502.29,3,card,
9448,,male,Delhi,6512.11,100,Card,
4432,25,F,Delhi,4300.5,1,card,
1833,24,M,,5082.23,3,Cash,
6794,,Male,Mumbai,6219.09,4,Card,
4522,54,Female,Delhi,9989.85,2,card,
9664,42,Female,Delhi,3933.08,5,Cash,
6860,36,M,Delhi,3998.43,2,Cash,
3026,20,F,Kolkata,6384.16,100,card,
4548,33,Male,Mumbai,2872.11,1,card,
1905,41,F,Delhi,7429.86,1,Card,
7364,69,M,Bangalore,4993.34,1,cash,
2183,43,Male,Kolkata,4241.39,2,card,
2088,,female,Mumbai,5206.82,1,UPI,
2192,26,male,,9963.88,4,card,
3128,34,F,Bangalore,3403.15,2,Card,
6387,40,F,Delhi,1674,3,Card,
4451,52,M,Delhi,7362.9,-1,cash,
1331,47,F,Chennai,4475.02,2,Cash,
2048,43,M,Chennai,3403.63,5,card,
3275,61,female,Kolkata,2271.44,100,Cash,
6237,26,female,,8255.02,5,Cash,
7385,19,female,Chennai,8551.97,-1,Cash,
2634,61,male,Bangalore,3431.16,-1,Cash,
8648,40,M,Mumbai,5270.43,1,card,
1502,45,M,Bangalore,7901.67,3,UPI,
4569,61,Male,,4051.9,2,UPI,
8316,67,female,,5521.02,100,Cash,
5647,45,female,,6988.67,100,Card,
5018,59,F,Bangalore,4065.55,3,UPI,
5216,45,M,,7106.34,5,Card,
6891,,M,Delhi,2225.84,4,cash,
6231,67,Male,Bangalore,3992.02,2,Card,
9214,60,Male,,5511.11,4,cash,
8848,56,female,Bangalore,4888.22,2,UPI,
8431,39,F,Delhi,4797.76,1,UPI,
1479,66,Male,Bangalore,4186.35,5,Card,
3354,42,F,Chennai,4864.23,4,Cash,
5864,54,female,,1450.78,-1,UPI,
2143,20,F,,5865.43,4,UPI,
3333,27,Female,Bangalore,6651.16,2,UPI,
6083,38,Female,Chennai,8106.74,-1,cash,
